Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2019/10/28,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Afghanistan,AFG,Cereal yield (kg per hectare),AG.YLD.CREL.KG,806.3,1006.7,1669.8,1458,1334.8,1790.4,1551.7,1915.3,1455.4,2040.7,2011.1,1659.9,2029.6,2048.5,2017.5,2133,1981.6,2024.7,,
Afghanistan,AFG,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,327,,,,,327,,,,,327,,327,,,,,
Afghanistan,AFG,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,5.668423701,4.622149233,7.259298338,5.502360792,5.840147718,6.085465576,5.940385123,5.77947771,4.843049327,5.001186991,5.391717225,5.465576365,5.518332894,5.74254814,5.710894223,6.481139541,,,
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,2.067824648,,,
Afghanistan,AFG,Forest area (sq. km),AG.LND.FRST.K2,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,,,
Afghanistan,AFG,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Arable land (% of land area),AG.LND.ARBL.ZS,11.76821983,11.76821983,11.76056122,11.90454309,11.97193885,11.95508991,11.93824097,11.93824097,11.93824097,11.93670925,11.93670925,11.9336458,11.93211408,11.92445547,11.90301137,11.89382103,11.83867904,,,
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,57.82709922,57.82709922,57.82709922,58.06757957,58.06911129,58.06757957,58.06757957,58.06757957,58.06757957,58.06757957,58.06911129,58.06757957,58.06757957,58.06757957,58.06757957,58.06757957,58.06757957,,,
Afghanistan,AFG,Agricultural land (sq. km),AG.LND.AGRI.K2,377530,377530,377530,379100,379110,379100,379100,379100,379100,379100,379110,379100,379100,379100,379100,379100,379100,,,
Angola,AGO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.087,51.274,52.461,53.645,54.827,56,56.764,57.524,58.282,59.034,59.783,60.528,61.268,62.002,62.731,63.446,64.149,64.839,65.514,
Angola,AGO,Urban population,SP.URB.TOTL,8212001,8688765,9190861,9721267,10284528,10882817,11437890,12025601,12644649,13291081,13963065,14660282,15383127,16130304,16900847,17691524,18502165,19332881,20184707,
Angola,AGO,Urban population growth (annual %),SP.URB.GROW,5.681752904,5.643419087,5.617880897,5.6106339,5.63246702,5.654449338,4.974640502,5.010626557,5.019632778,4.985908704,4.932242034,4.872630318,4.812932712,4.742847942,4.666400019,4.572191581,4.480209744,4.391957279,4.311791342,
Angola,AGO,"Population, total",SP.POP.TOTL,16395473,16945753,17519417,18121479,18758145,19433602,20149901,20905363,21695634,22514281,23356246,24220661,25107931,26015780,26941779,27884381,28842484,29816748,30809762,
Angola,AGO,Population growth (annual %),SP.POP.GROW,3.277203555,3.301198182,3.329256674,3.37881111,3.453013829,3.537557154,3.619574559,3.68063537,3.710531322,3.703877683,3.671462401,3.634158626,3.597774308,3.551950467,3.497492744,3.438850684,3.37827278,3.322080998,3.276133875,
Angola,AGO,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,32.3,,,,,,,,30.1,,,,,,,,,,,
Angola,AGO,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,15.6,,,,,,,,,19,,,
Angola,AGO,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,,,,
Angola,AGO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,205.7,199.7,192.6,184.8,176.2,166.8,157.3,147.7,138.3,129,120.5,112.5,104.9,98.4,92.9,88.1,84,80.4,77.2,
Angola,AGO,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,39.19701,38.78758,39.80721,46.18715,,,,,,,,
Angola,AGO,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,0.83309,0.8234,0.77763,0.63032,,,,,,,,
Angola,AGO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.664689564,8.156377022,5.839549975,6.198384339,6.250876536,5.060402948,5.191280189,5.242278337,4.805339317,6.62119707,6.180293181,5.845680969,6.069630075,6.50749254,7.547056779,9.122534471,9.831168609,10.01699586,,
Angola,AGO,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,2.4,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.3,,,,,,
Angola,AGO,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,,,,,,,,,,,,,,,177
Angola,AGO,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,,,,,,,,,,,,,,,5.004713342,5.004710827,5.004710827,
Angola,AGO,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,,,,,,,,,0.004860726,0.004929827,0.004929827,
Angola,AGO,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,6.97,6.971426696,6.971426696,
Angola,AGO,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,0.432702703,,,,,0.476824324,,,,,,,,,,,,
Angola,AGO,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,0.6404,,,,,0.7057,,,,,,,,,,,,,,
Angola,AGO,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.25366508,17.77385165,18.30616281,18.84507882,19.38715155,19.92451013,20.46174321,21.0006351,21.5491421,22.10962455,22.693998,23.3025102,23.93811342,24.59807471,25.2001065,25.1868815,25.19009458,25.20511291,25.23291157,
Angola,AGO,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,1.384382763,,,,,,,,,,1.436094368,,,,,,,,,
Angola,AGO,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,1.137331759,,,,,,,,,,1.194938507,,,,,,,,,
Angola,AGO,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.247051004,,,,,,,,,,0.241155861,,,,,,,,,
Angola,AGO,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,1.011764676,,,,,,,,,,
Angola,AGO,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,,,,,,,,,
Angola,AGO,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0,,,,,0,,,0,,0,,,,,,,,,
Angola,AGO,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0,,,,,0,,,0,,0,,,,,,,,,
Angola,AGO,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-83.09409534,-82.70159414,-82.21150987,-81.76373667,-82.7172837,-82.80456449,-80.76026992,-82.2227042,-81.47408338,-80.37161678,-79.85772706,-79.65630433,-79.4548816,,,,,,,
Angola,AGO,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,2996.2771,3065.8411,3152.7,3232.06,3063.0604,3047.5914,3409.907,3150.716,3283.396,3478.789,3569.867,3605.56567,3641.26434,,,,,,,
Angola,AGO,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-28.55452386,-29.7396674,-28.84242215,-29.31847446,-28.3246586,-25.83286484,-24.72162275,-24.96055567,-21.59826626,-18.40055494,-15.65985383,-14.81645237,-13.97305091,,,,,,,
Angola,AGO,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,15758.3,15496.9,15694.8,15589.8,15809,16358.6,16603.7,16551,17292.6,17997.9,18602.4,18788.424,18974.448,,,,,,,
Angola,AGO,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0.7,,,,,19.3,,,26.5,,31,,,,,,,,,
Angola,AGO,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-31.54290913,-32.34760864,-32.11431604,-29.4224462,-27.4498294,-29.42692712,-28.40327235,-27.78384032,-26.39472789,-24.59737841,-21.21213139,-19.5405753,-18.00826697,,,,,,,
Angola,AGO,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,34780.6811,34371.8411,34490.369,35858.015,36860.2334,35855.7384,36375.822,36690.534,37396.294,38309.46513,40029.3921,40878.65196,41657.16485,,,,,,,
Angola,AGO,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,6691.130094,6364.72512,6689.301988,7391.917672,7461.223208,7529.932918,6966.172054,6847.047239,6858.963783,7110.822649,7308.312282,7308.312282,7308.312282,,,,,,,
Angola,AGO,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,865.9201011,873.2810913,872.8745542,829.8091748,1688.998684,1614.266421,603.5270117,612.9086982,-1816.567845,-3650.637936,-5363.947897,-4727.137272,-3705.349496,,,,,,,
Angola,AGO,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Angola,AGO,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Angola,AGO,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.149515445,0.146348058,0.167563336,0.116442282,0.217579313,0.192805703,0.200903691,0.199055389,0.183029286,0.196172942,0.195598285,0.197384628,0.200180802,0.18627043,0.189387481,,,,,
Angola,AGO,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.187892721,0.179964941,0.202844948,0.138389971,0.251810597,0.216398713,0.218864343,0.211177975,0.190470962,0.202604462,0.199684145,0.197384628,0.19641388,0.179613207,0.179228057,,,,,
Angola,AGO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.581961496,0.574316054,0.722958875,0.500225396,1.001878117,0.985736355,1.105019027,1.203134,1.185000494,1.234425074,1.244091538,1.252680841,1.330218567,1.25377617,1.290306776,,,,,
Angola,AGO,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,38.47040738,44.2351168,39.6641575,75.48543689,26.8097561,24.73200613,34.86495389,35.01968217,39.78034517,44.28024805,46.04997476,47.3168963,51.50417216,53.26587971,56.01265823,,,,,
Angola,AGO,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3670.667,4305.058,5023.79,6842.622,5038.458,4737.764,7763.039,8808.134,10227.263,12306.452,13380.883,14356.305,17201.897,17374.246,19471.77,,,,,
Angola,AGO,CO2 emissions (kt),EN.ATM.CO2E.KT,9541.534,9732.218,12665.818,9064.824,18793.375,19156.408,22266.024,25151.953,25709.337,27792.193,29057.308,30340.758,33399.036,32617.965,34763.16,,,,,
Angola,AGO,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.265054377,0.259439374,0.297048882,0.206423734,0.385714997,0.341797435,0.356153191,0.352876603,0.324466235,0.347766727,0.346748002,0.349914751,0.354871684,0.330211991,0.335737762,,,,,
Angola,AGO,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,11.37586472,10.17332329,9.14881297,13.43042071,7.668292683,6.527565084,5.862977602,6.342032366,4.949365283,4.644412192,4.719838465,4.641044235,4.259991217,2.349634626,1.666666667,,,,,
Angola,AGO,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1085.432,990.09,1158.772,1217.444,1441.131,1250.447,1305.452,1595.145,1272.449,1290.784,1371.458,1408.128,1422.796,766.403,579.386,,,,,
Angola,AGO,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.327012817,1.29648643,1.612805293,1.069671229,2.155467303,2.273521234,2.408528948,2.550665363,2.408642274,2.395931789,2.388064162,2.400780416,2.408229808,2.348946714,2.36923373,,,,,
Angola,AGO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,438.5500193,442.9788396,448.2617201,467.6440593,464.8078475,433.5725307,458.7941648,471.6941772,491.9786165,515.2171193,520.9623584,521.7806814,552.3636336,533.7610097,544.6093222,,,,,
Angola,AGO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,75.26467824,82.61657065,86.01884412,95.85310338,87.535308,109.29523,144.7153512,133.2672387,172.3849139,189.2576538,206.4544105,207.0133429,219.2534303,280.2145467,312.228825,,,,,
Angola,AGO,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,112.6706863,112.8805166,103.895577,108.8580103,100.9429895,84.80488332,83.41344255,78.04057417,75.98857162,81.87751535,81.90662905,82.21686033,83.12362922,79.29955519,79.93617453,,,,,
Angola,AGO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,74.61817144,73.75785896,72.12512644,67.30611672,65.49306462,70.95420236,65.02256418,61.5997035,58.10797504,55.74897651,54.19383662,52.71567876,52.24573631,50.68611601,50.79746068,49.56821033,,,,
Angola,AGO,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Angola,AGO,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Angola,AGO,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,63.11418685,62.08791209,64.7592068,62.20551378,78.40501792,79.64824121,80.61101028,77.6188996,75.40904716,65.34318902,67.95742338,70.90780393,60.7994842,58.02093476,53.17510549,53.17492831,,,,
Angola,AGO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,36.88581315,37.91208791,35.2407932,37.79448622,21.59498208,20.35175879,19.38898972,22.3811004,24.59095284,34.65681098,32.04257662,29.09219607,39.2005158,41.97906524,46.82489451,46.82507169,,,,
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Angola,AGO,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Angola,AGO,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,63.11418685,62.08791209,64.7592068,62.20551378,78.40501792,79.64824121,80.61101028,77.6188996,75.40904716,65.34318902,67.95742338,70.90780393,60.7994842,58.02093476,53.17510549,53.17492831,,,,
Angola,AGO,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,,20,25.07325554,26.14588165,27.19437218,28.21688461,29.22390366,37.5,31.24573517,32.28768539,33.36841965,34.6,35.67078781,36.878685,32,42,40.62452698,41.88623047,,
Angola,AGO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,9.62386631,24.00911706,11.40619007,20.08101364,9.329241384,-3.526655479,-0.072001021,-1.368761628,1.896315051,3.136662133,-3.851110464,-2.704874717,-1.143768334,-5.208122718,2.510095009,8.630605234,-0.17752253,-6.057209206,-5.420744964,
Angola,AGO,Cereal yield (kg per hectare),AG.YLD.CREL.KG,564.4,585.4,627.2,646.1,491.7,583.4,445.9,464.3,652.7,571.4,629.3,662.4,552,814.4,888.3,982,934.1,904.5,,
Angola,AGO,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,1010,,,,,1010,,,,,1010,,1010,,,,,
Angola,AGO,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Forest area (% of land area),AG.LND.FRST.ZS,47.90887944,47.80877454,47.70866964,47.60856787,47.50846297,47.40835807,47.30825316,47.20814826,47.10804649,47.00794159,46.90783669,46.80773179,46.70762688,46.60752512,46.50742021,46.40731531,46.30721041,,,
Angola,AGO,Forest area (sq. km),AG.LND.FRST.K2,597280,596031.9922,594783.9844,593536.0156,592288.0078,591040,589791.9922,588543.9844,587296.0156,586048.0078,584800,583551.9922,582303.9844,581056.0156,579808.0078,578560,577311.9922,,,
Angola,AGO,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,0.125723662,,,,,,,,,,0.125723662,,,,,,,,,
Angola,AGO,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.004331751,,,,,,,,,,0.004331751,,,,,,,,,
Angola,AGO,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,54.13067627,,,,,,,,,,54.13067627,,,,,,,,,
Angola,AGO,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0.121391911,,,,,,,,,,0.121391911,,,,,,,,,
Angola,AGO,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,1516.944458,,,,,,,,,,1516.944458,,,,,,,,,
Angola,AGO,Arable land (% of land area),AG.LND.ARBL.ZS,2.406352771,2.406352771,2.48656453,2.646988048,2.646988048,2.646988048,2.646988048,2.727199807,2.727199807,3.208470362,3.288682121,3.769952675,3.769952675,3.930376193,3.930376193,3.930376193,3.930376193,,,
Angola,AGO,Agricultural land (% of land area),AG.LND.AGRI.ZS,45.96133793,45.96133793,46.03352852,46.19395203,46.19395203,46.19395203,46.19395203,46.27416379,46.27416379,46.75543435,46.83564611,47.31691666,47.31691666,47.47734018,47.47734018,47.47734018,47.47734018,,,
Angola,AGO,Agricultural land (sq. km),AG.LND.AGRI.K2,573000,573000,573900,575900,575900,575900,575900,576900,576900,582900,583900,589900,589900,591900,591900,591900,591900,,,
Albania,ALB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.741,42.435,43.501,44.573,45.651,46.731,47.815,48.902,49.991,51.076,52.163,53.247,54.33,55.387,56.423,57.434,58.421,59.383,60.319,
Albania,ALB,Urban population,SP.URB.TOTL,1289391,1298584,1327220,1354848,1381828,1407298,1430886,1452398,1473392,1495260,1519519,1546929,1575788,1603505,1630119,1654503,1680247,1706345,1728969,
Albania,ALB,Urban population growth (annual %),SP.URB.GROW,0.742478629,0.710442618,2.181208904,2.060274182,1.971798937,1.826429357,1.662227897,1.49221507,1.435124211,1.473287913,1.609373264,1.787783785,1.848378936,1.74363937,1.646115996,1.484764333,1.54401448,1.541284964,1.317162104,
Albania,ALB,"Population, total",SP.POP.TOTL,3089027,3060173,3051010,3039616,3026939,3011487,2992547,2970017,2947314,2927519,2913021,2905195,2900401,2895092,2889104,2880703,2876101,2873457,2866376,
Albania,ALB,Population growth (annual %),SP.POP.GROW,-0.637356834,-0.938470428,-0.299876697,-0.374149169,-0.417931378,-0.511790116,-0.630911245,-0.755718755,-0.767342959,-0.673894046,-0.496461963,-0.269017332,-0.16515104,-0.183211385,-0.207047,-0.291205787,-0.159880412,-0.091972294,-0.246732042,
Albania,ALB,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,2,,,1.1,,,0.4,,,,1.1,,,,,,,
Albania,ALB,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,17,,,,,6.6,,,,6.3,,,,,,,,,,
Albania,ALB,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,,,,
Albania,ALB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,25.9,24.5,23.1,21.8,20.5,19.2,17.9,16.7,15.5,14.4,13.3,12.3,11.4,10.7,10,9.6,9.3,9,8.8,
Albania,ALB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.58269,96.39394,,94.44817,93.4378,,,96.19241,92.39359,91.05149,88.83624,92.98266,98.67213,89.53918,100.9847,98.86159,99.88155,101.9837,101.5379,
Albania,ALB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.97621,0.98732,,,0.9802,0.97804,0.98504,0.99687,0.99979,1.01781,1.00569,1.00029,0.9901,0.98159,0.97668,0.98242,0.99355,1.00432,1.0173,
Albania,ALB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.51536066,22.7161967,22.02517478,21.9782092,20.53745681,18.84525779,17.70839284,17.1536228,16.83708716,16.79440895,17.95585554,18.22676731,18.76679889,19.5651704,19.99014839,19.7802186,19.84997817,19.01433332,18.394904,
Albania,ALB,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,3.3,3.3,,,,,,,,,,,,,
Albania,ALB,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,,,,,,,,,,,,,,,82
Albania,ALB,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,,,,,,,,,,,,,,,13.14774946,13.52568255,13.52568255,
Albania,ALB,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,,,,,,,,,2.71443113,2.718032979,2.718032979,
Albania,ALB,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,17.21,17.73609531,17.73609531,
Albania,ALB,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,6.832713755,,,,,4.873605948,,,,,,,,,,,,
Albania,ALB,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,1.838,,,,,,1.311,,,,,,,,,,,,,
Albania,ALB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,
Albania,ALB,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,7.135686528,,,,,,,,,,7.070960686,,,,,,,,,
Albania,ALB,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,2.271307664,,,,,,,,,,2.382806577,,,,,,,,,
Albania,ALB,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,4.864378864,,,,,,,,,,4.688154109,,,,,,,,,
Albania,ALB,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,5.269576993,,,,,,,,,,
Albania,ALB,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,,,,,,,,,,,,,,,,,,,,
Albania,ALB,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,,,,,,,,,
Albania,ALB,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0,,,,,0,,,0,,0,,,,,,,,,
Albania,ALB,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0,,,,,0,,,0,,0,,,,,,,,,
